"","corp_code","corp_name","stock_code","modify_date"
"355","00209647","대웅전기산업",NA,20170630
"356","00370316","해피라인",NA,20170630
"357","00134246","세원건설",NA,20170630
"358","00444806","린나이씨에스",NA,20170630
"359","00233112","성우전자",NA,20170630
"360","00297758","에스더블유씨코퍼레이션",NA,20170630
"361","00450986","미도산업개발",NA,20170630
"362","00442206","덕성섬유",NA,20170630
"363","00361664","기흥종합건설",NA,20170630
"364","00370334","이에이치상사",NA,20170630
"365","00432616","웨이브티브이",NA,20170630
"366","00444073","축산농협안산연합사료",NA,20170630
"367","00405436","유니크",NA,20170630
"368","00414319","송학장갑",NA,20170630
"369","00261610","위트비전",NA,20170630
"370","00362432","월드무역",NA,20170630
"371","00415293","오픈테크",NA,20170630
"372","00413204","아피아",NA,20170630
"373","00413277","차세대정보통신",NA,20170630
"374","00268455","조흥신탁유동화전문회사",NA,20170630
"375","00273606","오토일천구백구십구의일유동화전문유한회사",NA,20170630
"376","00303369","한국토지신탁제이차유동화전문유한회사",NA,20170630
"377","00317043","포커스제1차유동화전문유한회사",NA,20170630
"378","00328517","베스트이지제일차유동화전문유한회사",NA,20170630
"379","00341776","모비스코람유동화전문유한회사",NA,20170630
"380","00362131","아이에스피",NA,20170630
"381","00427492","한실흥산",NA,20170630
"382","00363413","아이티엔방송",NA,20170630
"383","00302829","슈퍼데크코리아",NA,20170630
"384","00426758","산은부동산제오차유동화전문유한회사",NA,20170630
"385","00427474","덕화산업",NA,20170630
"386","00428695","국민카드이천이의일유동화전문유한회사",NA,20170630
"387","00366508","마일스톤벤처투자",NA,20170630
"388","00402208","에스비아이코리아",NA,20170630
"389","00175021","씨티은행",NA,20170630
"390","00429250","AllianzFinanceB.V.",NA,20170630
"391","00425777","동의보감유동화전문유한회사",NA,20170630
"392","00109125","세화기술투자",NA,20170630
"393","00388810","미래에셋프리미어혼합형펀드",NA,20170630
"394","00383426","마이다스차익거래안정혼합형펀드",NA,20170630
"395","00146676","아이씨켐",NA,20170630
"396","00338152","소프트윈",NA,20170630
"397","00438902","신하나로유동화전문유한회사",NA,20170630
"398","00432856","벽산건설블루밍제일차유동화전문유한회사",NA,20170630
"399","00431033","이천일아울렛제일차유동화전문유한회사",NA,20170630
"400","00240866","씨마유통",NA,20170630
"401","00440934","캠앤아이코리아",NA,20170630
"402","00440952","제이경영컨설팅",NA,20170630
"403","00435905","이리연료",NA,20170630
"404","00435598","태거산업",NA,20170630
"405","00350136","마인드텔",NA,20170630
"406","00350206","엘파오벤쳐캐피탈",NA,20170630
"407","00268288","심스밸리",NA,20170630
"408","00105846","LGEI",NA,20170630
"409","00350756","유리크레디트회사채혼합형펀드",NA,20170630
"410","00149497","알파캐피탈",NA,20170630
"411","00264778","유니씨앤티",NA,20170630
"412","00289227","미래에셋파이오니어벤처코스닥펀드",NA,20170630
"413","00449184","디에이치파트너스",NA,20170630
"414","00369028","근하종합개발호텔엑스포",NA,20170630
"415","00152491","코락",NA,20170630
"416","00445601","터보엔지니어링",NA,20170630
"417","00407610","알파엔지니어링",NA,20170630
"418","00146241","명성건설",NA,20170630
"419","00446071","스카이함백",NA,20170630
"420","00368384","비에스그룹",NA,20170630
"421","00446840","삼부이엔씨",NA,20170630
"422","00245791","두앙종합건설",NA,20170630
"423","00449625","신성전자",NA,20170630
"424","00375223","한국기업금융자문",NA,20170630
"425","00411631","고룡",NA,20170630
"426","00256326","아성식품",NA,20170630
"427","00367330","세원지애에이치",NA,20170630
"428","00371838","남양주택건설",NA,20170630
"429","00246480","이조해운",NA,20170630
"430","00359304","한서화학",NA,20170630
"431","00415600","대륭전자",NA,20170630
"432","00422910","서울에프엔텍파트너스",NA,20170630
"433","00451055","팔공산온천관광호텔",NA,20170630
"434","00448839","택산개발",NA,20170630
"435","00234670","동진피엠씨",NA,20170630
"436","00224707","대흥정공",NA,20170630
"437","00193568","신대광주택",NA,20170630
"438","00415080","아프로시스템스",NA,20170630
"439","00415053","화진코스메틱",NA,20170630
"440","00414869","모비야",NA,20170630
"441","00365527","우리켐테크",NA,20170630
"442","00364245","ABC",NA,20170630
"443","00364005","캐피탈아거스",NA,20170630
"444","00413329","유니솔",NA,20170630
"445","00215222","세화유통",NA,20170630
"446","00252481","용강",NA,20170630
"447","00369897","기바전자",NA,20170630
"448","00310855","에프에스비티아이코리아",NA,20170630
"449","00370015","디지텍",NA,20170630
"450","00303448","알에이코프",NA,20170630
"451","00404394","매경휴스닥",NA,20170630
"452","00201946","한국이연",NA,20170630
"453","00304207","한원텔레콤",NA,20170630
"454","00305093","진우",NA,20170630
"455","00410720","탑종합건설",NA,20170630
"456","00354354","썬키스",NA,20170630
"457","00311049","위슬런",NA,20170630
"458","00412782","대산반도체",NA,20170630
"459","00426615","네오소프트",NA,20170630
"460","00164061","드림에스디",NA,20170630
"461","00381659","크레디피아제십구차유동화전문",NA,20170630
"462","00382959","콩코드캐피탈아시아",NA,20170630
"463","00118886","에이브이씨닷컴",NA,20170630
"464","00374835","케이씨알파트너스",NA,20170630
"465","00115700","동성투자",NA,20170630
"466","00389192","오엔씨네트웍스",NA,20170630
"467","00346452","씨에스지",NA,20170630
"468","00420356","하이페리온제이차유동화전문유한회사",NA,20170630
"469","00425528","부산유조선",NA,20170630
"470","00427784","목동우림루미아트유동화전문유한회사",NA,20170630
"471","00244297","천보파이낸스",NA,20170630
"472","00428817","나라펫",NA,20170630
"473","00425740","하이케어시스템즈",NA,20170630
"474","00389086","우리금융제일차유동화전문유한회사",NA,20170630
"475","00425759","키치녹스",NA,20170630
"476","00426721","에이치에스제일차유동화전문유한회사",NA,20170630
"477","00426651","신드림풀유동화전문유한회사",NA,20170630
"478","00427951","넥센캐피탈",NA,20170630
"479","00448112","종연산업",NA,20170630
"480","00446655","성환",NA,20170630
"481","00357111","삼두디엔에스",NA,20170630
"482","00360717","녹십자피디",NA,20170630
"483","00411321","율비",NA,20170630
"484","00193221","삼희산업",NA,20170630
"485","00407595","아이스타뮤직",NA,20170630
"486","00147417","전일제지",NA,20170630
"487","00367075","신흥울테크",NA,20170630
"488","00448501","삼양이컴",NA,20170630
"489","00197856","전주코아호텔",NA,20170630
"490","00378017","헬리오스기업구조조정전문회사",NA,20170630
"491","00207384","동일상사",NA,20170630
"492","00233927","헨켈코리아",NA,20170630
"493","00255372","센텍",NA,20170630
"494","00246693","태흥기업",NA,20170630
"495","00367932","만적",NA,20170630
"496","00334341","성신무역",NA,20170630
"497","00190224","새한철강",NA,20170630
"498","00448291","한림종합개발",NA,20170630
"499","00445391","동방귀석",NA,20170630
"500","00169321","부곡관광",NA,20170630
"501","00434076","에이취.엠.에스",NA,20170630
"502","00205128","서통테크놀로지",NA,20170630
"503","00450250","한경섬유",NA,20170630
"504","00368126","세진티앤엠",NA,20170630
"505","00175386","경기교통",NA,20170630
"506","00205748","강호개발",NA,20170630
"507","00358378","만덕",NA,20170630
"508","00221409","한국어센셜소프트웨어",NA,20170630
"509","00414328","와우북",NA,20170630
"510","00188061","한서시계",NA,20170630
"511","00409982","부풍",NA,20170630
"512","00134149","세우무역",NA,20170630
"513","00414461","신우종합건설",NA,20170630
"514","00304508","중원",NA,20170630
"515","00247753","아스트로",NA,20170630
"516","00368816","한국멀티넷",NA,20170630
"517","00366085","넥스트미디어아이",NA,20170630
"518","00412302","일성리조트",NA,20170630
"519","00387246","동광산건",NA,20170630
"520","00265050","유렉셀테크놀러지",NA,20170630
"521","00236182","성일컴퓨텍",NA,20170630
"522","00296555","엠에프씨",NA,20170630
"523","00327226","얼라이언스시스템",NA,20170630
"524","00412852","대한주택이앤지",NA,20170630
"525","00143970","원창판지",NA,20170630
"526","00301404","한국피시",NA,20170630
"527","00109541","대륙공업",NA,20170630
"528","00404880","디지털테크놀러지",NA,20170630
"529","00393858","드림데이타",NA,20170630
"530","00385123","리첸시아유동화전문유한회사",NA,20170630
"531","00429010","코리아페이넷",NA,20170630
"532","00424963","디더블유씨유동화전문유한회사",NA,20170630
"533","00425768","티지일차유동화전문유한회사",NA,20170630
"534","00426749","피앤지정보통신",NA,20170630
"535","00330415","인바인",NA,20170630
"536","00150794","진흥주택",NA,20170630
"537","00429038","굿앤세이프",NA,20170630
"538","00429117","ChugokuMarinePaints,Ltd.",NA,20170630
"539","00421081","디바이너",NA,20170630
"540","00361734","케이아이티창업투자",NA,20170630
"541","00388768","외환카드제사차유동화전문유한회사",NA,20170630
"542","00425421","오프마이십일",NA,20170630
"543","00421850","창신테크",NA,20170630
"544","00425315","파워엑시스",NA,20170630
"545","00427580","삼성프론티어제십이차유동화전문유한회사",NA,20170630
"546","00425218","쓰리엔제이차유동화전문유한회사",NA,20170630
"547","00106951","낙산관광호텔",NA,20170630
"548","00395661","현지개발",NA,20170630
"549","00275118","케이티비벤처벌처일호펀드",NA,20170630
"550","00295389","메타텍",NA,20170630
"551","00389147","골든보우창업투자",NA,20170630
"552","00126803","삼아",NA,20170630
"553","00242341","에스엠아이씨",NA,20170630
"554","00440314","오토피아제팔차유동화전문유한회사",NA,20170630
"555","00440332","니즈솔루션",NA,20170630
"556","00441322","이나라카드",NA,20170630
"557","00440165","히타치전선",NA,20170630
"558","00288884","미래에셋드림파이오니어펀드",NA,20170630
"559","00148452","GPS",NA,20170630
"560","00156017","하나은행",NA,20170630
"561","00261045","시스컴",NA,20170630
"562","00437532","개풍주택개발",NA,20170630
"563","00303095","지오스테크널러지",NA,20170630
"564","00438753","IndusAsiaPacificFund,Ltd.",NA,20170630
"565","00367464","지앤텍",NA,20170630
"566","00201955","금화냉동",NA,20170630
"567","00409849","혜성",NA,20170630
"568","00131443","서통상사",NA,20170630
"569","00174022","유창섬유",NA,20170630
"570","00444763","피프",NA,20170630
